,FAILED_SIGN_IN_ATTEMPTS,KYC,BIRTH_YEAR,COUNTRY,STATE,CREATED_DATE,TERMS_VERSION,PHONE_COUNTRY,HAS_EMAIL,ID
4662,0,NONE,1980,GB,ACTIVE,2016-02-16 02:47:32.555000,,GB||JE||IM||GG,0,101c168e-0173-45c5-aea0-c694e60c3a4d
4663,0,PASSED,1982,CH,ACTIVE,2017-09-13 22:20:31.431000,2018-03-20,CH,1,834978b9-5818-4b0f-8050-bdd03351a4c1
4664,0,PASSED,1989,GB,ACTIVE,2018-01-31 08:29:05.621000,2018-09-20,GB||JE||IM||GG,1,420e4d81-f25b-43be-92f1-71992ec30755
4665,0,PASSED,1970,GB,ACTIVE,2018-04-18 11:12:02.101000,2018-05-25,GB||JE||IM||GG,1,a57ef0cf-3c3f-4153-8b99-abbec63689c6
4666,0,PASSED,1983,FR,ACTIVE,2018-02-09 15:07:09.911000,2018-03-20,FR,1,67ddbf09-f242-48da-8e03-bdc1e50bdeb1
4667,0,PASSED,1993,LT,ACTIVE,2017-12-06 07:54:38.245000,2018-03-20,LT,1,6ea023f6-1df5-4695-8c31-8efdc914cfa3
4668,0,PASSED,1967,IE,ACTIVE,2016-06-23 13:58:32.716000,,IE,1,82a2e124-244a-43c3-a7d3-f4a1f4ef6519
4669,1,NONE,1985,GB,ACTIVE,2018-05-08 20:07:11.639000,2018-05-25,GB||JE||IM||GG,1,8b3ac37a-25a1-4e7b-99c4-cb8846a18c53
4670,0,PASSED,1991,LT,ACTIVE,2018-04-13 10:51:18.392000,2018-03-20,LT,1,d3ff8e16-1fc2-4d97-bda0-2ded8ac9891a
4671,0,PASSED,1994,IE,ACTIVE,2018-06-16 17:27:01.078000,2018-05-25,IE,1,6f2d3305-1d25-4106-9359-f3376787f0dc
4672,0,PASSED,1990,GB,ACTIVE,2017-05-05 15:04:10.466000,2018-01-01,TH,1,8e3461b5-6482-450b-9284-61f3e4b8fbe3
4673,0,PASSED,1991,GB,ACTIVE,2018-01-08 12:10:17.225000,2018-03-20,GB||JE||IM||GG,1,8dffd4cf-b7e3-413c-9a70-bfb02139163a
4674,0,PASSED,1946,FR,ACTIVE,2017-11-07 18:36:15.346000,2018-09-20,FR,1,198051b3-ba82-4bcb-b03e-6924eb27918f
4675,0,PENDING,1952,GB,ACTIVE,2018-04-17 14:15:08.273000,2018-09-20,GB||JE||IM||GG,1,712bc523-6ab5-4a29-8465-61bd7573b4d6
4676,0,PASSED,1953,GB,ACTIVE,2016-03-11 17:23:43.067000,2018-09-20,GB||JE||IM||GG,1,5ec8b9fd-55c0-4db0-8cc2-2f26a3c42350
4677,0,NONE,1995,FR,ACTIVE,2017-03-27 09:16:33.050000,,FR,1,b8352aa4-aa55-4da7-94ab-22b44fea2fa1
4678,0,PASSED,1975,CH,ACTIVE,2018-07-05 09:12:39.954000,2018-05-25,CH,1,374206cd-4fa2-4a24-8924-c1739fa64af9
4679,0,PASSED,1979,IT,ACTIVE,2016-05-24 15:20:32.936000,2018-05-25,IT,1,79d9742c-6b53-48f7-acd1-d259903ab50f
4680,0,PASSED,1976,GB,ACTIVE,2016-01-04 22:23:23.186000,2018-05-25,GB||JE||IM||GG,1,7a30babe-4b7c-4f1b-83df-22e495d9caf1
4681,0,PASSED,1972,FR,ACTIVE,2018-06-15 14:11:26.346000,2018-05-25,FR,1,25cd15d2-7251-47b3-9b13-ec4085ffd8e0
4682,0,PASSED,1991,IT,ACTIVE,2018-04-05 13:08:37.896000,2018-05-25,IT,1,22251feb-e3ce-4c0f-88fa-d7edb0dade2e
4683,0,PASSED,1967,GB,ACTIVE,2018-06-26 13:27:46.730000,2018-09-20,GB||JE||IM||GG,1,ba0824fb-8bc0-4ae2-9121-661b4bedb9c7
4684,0,PASSED,1987,FR,ACTIVE,2017-10-08 09:51:28.290000,2018-03-20,FR,1,325f61a2-f230-4402-84c6-910c0012bf88
4685,0,PASSED,1989,GB,ACTIVE,2016-10-31 21:34:39.774000,2018-01-13,GB||JE||IM||GG,1,fced57b8-96e4-4acb-a29d-410612696ebd
4686,0,NONE,1991,GB,ACTIVE,2017-11-21 21:21:57.710000,2018-01-01,GB||JE||IM||GG,1,cc364123-c5a2-41de-8288-1d3bd125bd9a
4687,0,PASSED,1959,GB,ACTIVE,2017-02-14 16:07:45.902000,2018-03-20,GB||JE||IM||GG,1,593af380-eea9-4e9b-bc2a-fd680f49534b
4688,0,PASSED,1954,GB,ACTIVE,2018-05-26 19:56:31.053000,2018-05-25,GB||JE||IM||GG,1,3d23de17-cfe5-4d27-a354-d02842774173
4689,0,PASSED,1983,GB,ACTIVE,2016-02-29 18:53:07.309000,2018-05-25,GB||JE||IM||GG,1,3ff8f1aa-ca87-497d-82bf-b8b2608f4d0f
4690,0,PASSED,1991,LT,ACTIVE,2017-11-22 16:42:26.593000,2018-05-25,LT,1,2e76999b-0590-4ba5-807e-89df9fb6752c
4691,0,NONE,1962,FR,ACTIVE,2018-03-26 16:16:11.556000,2018-03-20,FR,1,bf8f1814-8c1d-4ac5-817b-79bb1a047ade
4692,0,PASSED,1982,GB,ACTIVE,2018-05-15 12:01:34.014000,2018-05-25,GB||JE||IM||GG,1,6157c101-7c6a-464d-a79a-8402565e5200
4693,0,PASSED,1989,PL,ACTIVE,2018-05-15 06:14:17.245000,2018-05-25,PL,1,89f8a122-3c19-4ccd-a958-878cf43958cb
4694,0,FAILED,1983,GB,ACTIVE,2018-01-28 19:00:13.026000,2018-03-20,GB||JE||IM||GG,1,bcc29c93-0e0e-4687-8ff4-a65e8df3ceb7
4695,0,PASSED,1984,GB,ACTIVE,2018-01-16 09:32:29.086000,2018-03-20,GB||JE||IM||GG,1,7846f3de-fba6-44db-95fd-30740b3ba192
4696,0,NONE,1990,FR,ACTIVE,2017-11-22 09:35:02.113000,2018-03-20,FR,1,f3efa867-b5e6-4e46-b5e3-b31eeb4c5799
4697,0,FAILED,1999,GB,ACTIVE,2017-06-05 10:55:12.256000,,GB||JE||IM||GG,1,b65677f3-6464-43aa-a891-719f2baebaa1
4698,0,PASSED,1983,GB,ACTIVE,2018-04-05 15:44:03.556000,2018-05-25,GB||JE||IM||GG,1,22152231-b840-4deb-8682-917f0adc482e
4699,0,PASSED,1979,GB,ACTIVE,2016-05-05 11:11:26.207000,2018-05-25,GB||JE||IM||GG,1,556ed90c-ad6c-4109-8ebb-732624ea629a
4700,0,PASSED,1968,GB,ACTIVE,2018-03-29 15:55:33.018000,2018-09-20,GB||JE||IM||GG,1,4ccc0a55-9b8d-40d8-a052-d6293ac8a6c9
4701,0,NONE,1999,FR,ACTIVE,2017-10-29 11:21:34.778000,,FR,1,46c2e5bc-cfef-4574-82c8-a6716da03bbe
4702,0,NONE,1985,FR,ACTIVE,2018-05-14 20:52:47.509000,2018-05-25,FR,1,829765fa-72c7-400f-a764-bf2091092e41
4703,0,NONE,1969,FR,ACTIVE,2017-08-09 03:50:16.173000,,FR,1,2df2f323-8d43-4d43-a1bd-979951d85bfc
4704,0,NONE,1990,LT,ACTIVE,2018-04-23 18:44:02.176000,2018-03-20,LT,1,e26c88c7-f490-4ed2-a5c2-ef9b1a8f8c41
4705,0,PASSED,1992,GB,ACTIVE,2018-05-17 03:04:03.621000,2018-05-25,GB||JE||IM||GG,1,0cf95726-d764-41cc-ab09-fb23e6c26e9d
4706,0,NONE,1952,GB,ACTIVE,2016-09-05 08:57:31.590000,,GB||JE||IM||GG,1,a6e5906b-52fe-4835-b4cd-44689a27d5d7
4707,0,FAILED,1976,GB,ACTIVE,2015-09-06 07:24:40.285000,,GB||JE||IM||GG,1,750bfe56-3d27-4a3a-b3bf-ca25def532d1
4708,0,PASSED,1979,DE,ACTIVE,2018-01-24 09:05:19.312000,2018-05-25,DE,1,ffd20bab-7b39-4d22-bd24-08bd36f3dbb2
4709,0,NONE,1996,FR,ACTIVE,2017-12-08 19:16:32.142000,2018-01-13,FR,1,c92c755f-250c-4f60-bc03-92fa86bbf1b1
4710,0,PASSED,1992,FR,ACTIVE,2018-07-14 11:53:34.654000,2018-05-25,FR,1,99b6417d-629d-4ff3-82f1-958cf4f14ae5
4711,0,PASSED,1991,LT,ACTIVE,2017-03-25 19:09:05.706000,2018-09-20,LT,1,58cb2119-ac49-42d3-80fa-1613ccff62f7
4712,0,PASSED,1985,RO,ACTIVE,2018-01-16 14:19:33.922000,2018-05-25,RO,1,e740a2df-498a-4da2-ad0f-615de16af97b
4713,0,NONE,1993,GB,ACTIVE,2017-01-16 23:50:19.057000,2017-01-16,GB||JE||IM||GG,0,7f5b8fe1-26e6-432a-9a1b-41c48d597371
4714,0,PASSED,1980,PL,ACTIVE,2018-07-07 16:43:56.201000,2018-05-25,PL,1,737a230f-dc6e-47b0-ac1c-3f5fe166b51a
4715,0,PASSED,1979,IE,ACTIVE,2018-06-13 21:35:48.828000,2018-09-20,IE,1,2c3b56a7-d81b-47b0-8338-64ebb1727bc1
4716,0,NONE,1988,GB,ACTIVE,2018-06-02 15:20:29.013000,2018-05-25,GB||JE||IM||GG,1,d7615515-0e1f-4798-8bc5-7d244a92189f
4717,0,PASSED,1955,LT,ACTIVE,2017-12-15 15:51:26.350000,2018-03-20,LT,1,de2e0774-a1e0-47a7-9d9a-bdb992aa3151
4718,0,NONE,1987,MT,ACTIVE,2018-07-16 13:31:02.435000,2018-05-25,MT,1,d9ed2356-6612-4a91-89a0-b70a83d1bd38
4719,0,PASSED,1982,GB,ACTIVE,2018-04-29 19:35:07.449000,2018-03-20,GB||JE||IM||GG,1,e310c364-712c-4882-977d-5de39ae59999
4720,0,PASSED,1984,RO,ACTIVE,2017-12-22 23:43:58.416000,2018-03-20,RO,1,19f69032-444e-4041-aed0-5969cf102d77
4721,0,NONE,1987,HU,ACTIVE,2017-12-25 14:16:05.467000,2018-01-13,HU,1,26521318-9d26-4a7e-a267-e7c0a77dab8e
4722,0,PASSED,1983,LT,ACTIVE,2017-11-11 03:14:12.296000,2018-05-25,LT,1,61db4255-6478-4bc7-9b85-c4475fcdcdb9
4723,0,NONE,1980,LT,ACTIVE,2018-05-17 07:47:51.176000,2018-05-25,LT,1,848f9ec8-f0c9-4221-9eb2-fa005ea41a9c
4724,0,NONE,1989,PT,ACTIVE,2017-08-06 22:29:14.368000,,PT,1,46d5b9e9-ac44-42b0-aaf3-01c4bd5b789f
4725,0,PASSED,1985,GB,ACTIVE,2018-03-08 13:59:46.920000,2018-09-20,GB||JE||IM||GG,1,89d45540-6558-45e9-98b5-287e2cc7c6e2
4726,0,FAILED,1985,GB,ACTIVE,2017-10-04 13:40:38.136000,,GB||JE||IM||GG,1,34d477a0-3e2f-45a1-ada0-1bbbef6abf6d
4727,0,PASSED,1991,FR,ACTIVE,2016-10-29 13:42:58.034000,,FR,1,eb2e7c2b-88de-48dd-8717-4cbca15a3d22
4728,0,NONE,1983,GB,ACTIVE,2018-02-01 19:41:18.196000,2018-03-20,GB||JE||IM||GG,1,f09761ce-b6f8-4022-baaf-b0532812dbb0
4729,0,PASSED,1991,GB,ACTIVE,2017-10-11 09:13:48.104000,2018-03-20,GB||JE||IM||GG,1,116dbca6-e8ee-4593-b784-22aaed20ed81
4730,0,PASSED,1993,GB,ACTIVE,2018-06-29 12:25:05.254000,2018-05-25,ES,1,55f2a3c0-687d-4157-86b9-bd716b3eb803
4731,0,PASSED,1997,GR,ACTIVE,2018-04-16 19:30:47.093000,2018-03-20,GR,1,5c1fea4a-f6b7-48fc-ae76-a76abcd42f6e
4732,0,PASSED,1980,LV,ACTIVE,2018-06-26 09:50:48.365000,2018-05-25,LV,1,72384514-c328-4f1f-a24f-2255d7ac3ba5
4733,0,PASSED,2000,GB,ACTIVE,2018-06-21 22:45:52.219000,2018-05-25,GB||JE||IM||GG,1,1b81cc41-659c-4334-808d-250fb0caea9f
4734,0,PASSED,1973,GB,ACTIVE,2018-05-04 09:26:07.547000,2018-09-20,GB||JE||IM||GG,1,6ac960c3-7694-4e26-a0e4-45c02855d80c
4735,0,PASSED,1993,PL,ACTIVE,2018-07-22 13:53:04.824000,2018-05-25,PL,1,dac6c2b9-5fbe-42b7-9b08-65e3035551f8
4736,0,NONE,1982,DE,ACTIVE,2018-07-07 09:06:50.719000,2018-05-25,DE,1,3d8a3f75-4de2-492e-bac3-cca091155a92
4737,0,PASSED,1968,DE,ACTIVE,2017-11-27 23:54:07.720000,2018-05-25,DE,1,8495f4ef-6de9-45b7-b970-30e916202d1f
4738,0,NONE,1991,DE,ACTIVE,2017-10-26 09:40:21.638000,2018-03-20,AL,1,bed530fa-b8b8-45c2-a84f-c8debeb003ce
4739,0,PASSED,1994,GB,ACTIVE,2018-06-14 12:33:17.078000,2018-05-25,GB||JE||IM||GG,1,92c7cc35-8443-44d1-b279-93c540036611
4740,0,PASSED,1982,GB,ACTIVE,2018-07-13 20:36:24.635000,2018-05-25,GB||JE||IM||GG,1,98ee6d19-3457-41f4-9cb8-fbbe04d039c5
4741,0,PASSED,1994,IE,ACTIVE,2018-05-15 00:01:21.998000,2018-05-25,IE,1,5eeb8a2d-39a2-4d83-8393-adb3a10aade8
4742,0,PASSED,1978,LT,ACTIVE,2017-11-26 16:11:26.845000,2018-03-20,LT,1,4e16efa6-4170-44cd-99ca-a090e7753da6
4743,0,PASSED,1981,GB,ACTIVE,2017-01-15 12:37:20.150000,2018-09-20,GB||JE||IM||GG,1,dd9dd1c6-beb1-4832-a320-1a5aa6c83c11
4744,0,NONE,1985,DE,ACTIVE,2017-12-30 16:48:03.988000,2018-03-20,DE,1,30493b81-189c-4113-86a8-2ad883d09433
4745,0,PASSED,1997,ES,ACTIVE,2018-05-12 19:06:22.068000,2018-05-25,ES,1,8c082e96-2366-4a0d-b9c6-4875f97bb629
4746,0,NONE,1993,DE,ACTIVE,2016-10-13 10:50:20.676000,,DE,1,8a05a2b3-029a-49ab-812a-03e5943b2fa4
4747,0,NONE,1985,GB,ACTIVE,2018-06-26 19:50:52.466000,2018-05-25,GB||JE||IM||GG,1,aeae487f-bd00-4b3b-a551-2873dc6e2022
4748,0,NONE,1996,GB,ACTIVE,2017-02-11 21:59:57.359000,,GB||JE||IM||GG,0,8b1d9361-cad0-487c-a41c-33e0eb6478ef
4749,0,PASSED,1990,GB,ACTIVE,2017-06-01 13:50:15.542000,2018-03-20,GB||JE||IM||GG,1,6d8960ee-28da-489d-83bb-f8f7244f6ad9
4750,0,PASSED,1982,FR,ACTIVE,2018-07-27 11:26:56.785000,2018-09-20,FR,1,2c3c6f0c-d730-470e-af05-b6ce66b48568
4751,0,PASSED,1991,GB,ACTIVE,2017-01-30 21:30:50.750000,2018-03-20,FR,1,0bfb5481-94b3-4c9c-b6dc-9b00dc22214f
4752,0,PASSED,1982,FR,ACTIVE,2016-10-26 17:08:40.679000,2018-05-25,FR,1,07ad1a60-a3a0-4753-8fc1-230d0fd745c5
4753,0,NONE,1988,IT,ACTIVE,2017-12-08 13:45:37.797000,2018-01-13,IT,1,6a564fee-3c68-4bb8-8ca4-3d810bc1f788
4754,0,NONE,1998,LT,ACTIVE,2018-05-02 18:59:23.388000,2018-03-20,LT,1,e08bcb4a-cc82-45f4-9af4-1c46c45cb97b
4755,0,PASSED,1971,CH,ACTIVE,2017-07-19 11:38:25.010000,2018-09-20,CH,1,0b352915-16c5-4880-b30b-e5f587e11f7e
4756,0,NONE,1985,CH,ACTIVE,2017-09-11 19:54:52.260000,,CH,1,4725b890-b714-4e0d-b0db-c90a050232e6
4757,0,PASSED,1988,PL,ACTIVE,2018-06-17 19:11:09.418000,2018-05-25,PL,1,b2721a5b-b9e3-4098-a3c3-f1870c628a2b
4758,0,PASSED,1993,FR,ACTIVE,2018-07-24 15:28:47.558000,2018-05-25,FR,1,d47157aa-52e7-4f4b-a6a8-efbdd55a8e28
4759,0,NONE,1995,RO,ACTIVE,2018-03-27 08:55:07.364000,2018-03-20,RO,1,20d181cc-ee63-41d6-9e56-0aee9ba15fd9
4760,0,NONE,1978,HR,ACTIVE,2018-03-06 09:22:26.297000,2018-03-20,HR,1,fa1912ec-65d2-4259-a09a-08598b91ef09
4761,0,PASSED,1970,FR,ACTIVE,2018-04-05 06:38:46.169000,2018-09-20,FR,1,adff5058-a717-49c7-b5f0-c78c4a9291d3
4762,0,PASSED,1989,IE,ACTIVE,2018-01-24 22:03:32.052000,2018-09-20,IE,1,2660958b-ab44-4936-a5fd-fda42abaa6e8
4763,0,PASSED,1986,ES,ACTIVE,2017-12-27 23:00:04.881000,2018-05-25,ES,1,c88fd5d7-7bcc-42cc-aec4-d4cb5b5557ab
4764,0,PASSED,1983,ES,ACTIVE,2018-05-05 23:09:35.934000,2018-03-20,ES,1,c6be7060-6d7e-4ab6-9fab-782838a67a0c
4765,0,NONE,1991,LT,ACTIVE,2018-01-20 08:53:38.994000,2018-01-13,LT,1,18aee82f-b665-48b7-b993-c6a5c4bc0b15
4766,0,PASSED,1959,DE,ACTIVE,2018-04-29 09:59:33.279000,2018-03-20,DE,1,e9c428cc-109d-4dcd-bb06-cd21f65b037a
4767,0,PASSED,1972,CY,ACTIVE,2016-09-20 08:48:17.502000,2018-09-20,CY,1,484253ae-3dd7-402e-8565-0b2b612554b3
4768,0,PASSED,1987,PL,ACTIVE,2018-03-07 12:44:41.807000,2018-05-25,PL,1,cc918687-5618-4329-988f-8bb5a762975d
4769,0,NONE,1985,BE,ACTIVE,2017-12-09 20:51:05.274000,2018-01-01,BE,1,9ac28443-5ed6-4f99-a86c-89d4d85ed312
4770,0,PASSED,1981,GB,ACTIVE,2017-12-17 17:27:11.636000,2018-05-25,GB||JE||IM||GG,1,0ab9d779-9f3c-4516-9e73-579b9c5001df
4771,0,NONE,1994,FR,ACTIVE,2018-02-27 20:27:26.722000,2018-03-20,FR,1,a1b9c2ca-ee2b-4503-af78-4371e6b72677
4772,0,NONE,1971,ES,ACTIVE,2016-10-09 11:25:00.119000,,ES,1,188642f5-f3be-4613-a07b-e90a1f431a3a
4773,0,PASSED,1996,NL,ACTIVE,2017-08-17 13:58:54.082000,2018-09-20,NL,1,57a36147-cbf9-44f8-a8cc-128047a916d7
4774,0,PASSED,1988,GB,ACTIVE,2016-12-29 10:45:01.684000,2018-05-25,GB||JE||IM||GG,0,dda53aa4-bf35-4fb0-baf3-849819bb9aa3
4775,0,PASSED,1994,GB,ACTIVE,2016-11-28 04:01:00.217000,2018-09-20,GB||JE||IM||GG,1,510d95da-f984-4fc5-8bc5-a42642d61a28
4776,0,PASSED,1992,GB,ACTIVE,2017-05-24 13:40:28.444000,2018-09-20,GB||JE||IM||GG,1,69b9dc1f-e005-4a46-b282-5263b625bd5b
4777,0,NONE,1964,GR,ACTIVE,2016-05-25 19:06:44.075000,,GR,0,54d7e856-c6b6-42e9-aa09-019097d4e386
4778,0,PASSED,1989,FR,ACTIVE,2016-08-02 15:49:15.681000,2018-05-25,TH,1,5857dfae-a435-45bc-9ccf-2051828e5336
4779,0,PASSED,1984,GB,ACTIVE,2016-08-08 09:11:05.782000,2018-09-20,GB||JE||IM||GG,1,c989cb7f-6197-44f2-8628-e1130ea2655b
4780,0,PASSED,1970,BE,ACTIVE,2018-06-08 20:38:59.689000,2018-05-25,BE,1,3a5cca1c-cb24-4ef8-a923-05770b1a7755
4781,0,PASSED,1990,PL,ACTIVE,2018-04-18 21:35:05.952000,2018-09-20,PL,1,4b5c5f72-8d18-4ef5-8463-034f44788fa9
4782,0,PASSED,1980,GB,ACTIVE,2018-04-23 06:50:57.177000,2018-09-20,GB||JE||IM||GG,1,5962494b-5558-4431-bff1-083715e721ba
4783,0,PASSED,1985,LT,ACTIVE,2018-06-10 10:12:33.267000,2018-05-25,LT,1,49bd5851-2a4b-4f56-baa0-7095fb9b37d5
4784,0,NONE,2000,LV,ACTIVE,2016-11-03 19:02:14.778000,,LV,1,bad776ec-c1c8-4a59-beab-ff735d12fa18
4785,0,PASSED,1989,GB,ACTIVE,2016-08-31 18:27:37.276000,2017-01-16,GB||JE||IM||GG,1,d4e2353d-3116-4b0a-9d37-3dc103e718d7
4786,0,PASSED,1985,GB,ACTIVE,2017-10-10 06:25:11.367000,2018-09-20,GB||JE||IM||GG,1,0031da48-f009-4fde-8288-e8ec96726b0b
4787,0,PASSED,1982,PL,ACTIVE,2018-01-07 11:53:56.339000,2018-03-20,PL,1,0cb4a90e-299c-4e25-8c2e-a9f7591e545c
4788,0,PASSED,1985,LT,ACTIVE,2017-09-19 18:33:03.616000,2018-03-20,LT,1,a8481c9e-dd0c-4ce0-a57a-dd08a0a4f95a
4789,0,PASSED,1984,IT,ACTIVE,2018-07-01 18:36:51.659000,2018-05-25,IT,1,fe6e1932-18e9-4460-bf54-4a347dc906a4
4790,0,FAILED,1987,GB,ACTIVE,2017-03-26 16:18:10.107000,2018-03-20,GB||JE||IM||GG,1,49e2a524-47ee-4efa-b9b5-89bc5c4550a1
4791,0,PASSED,1998,FR,ACTIVE,2018-03-29 10:04:18.274000,2018-05-25,FR,1,c1f6eb3c-4e54-48cb-9685-12b91bcd5e7e
4792,0,NONE,1995,FR,ACTIVE,2018-05-17 15:31:27.212000,2018-05-25,FR,1,8c1fe8f2-1215-4194-94e0-bc1b7dd03c8f
4793,0,PASSED,1991,IE,ACTIVE,2018-07-09 08:59:56.053000,2018-09-20,IE,1,d50c99be-f7be-491e-b66a-f32dafcc01be
4794,0,PASSED,1987,GB,ACTIVE,2018-04-16 10:32:59.906000,2018-03-20,GB||JE||IM||GG,1,246ea56c-e707-4153-81b9-85433cc72dcc
4795,0,PASSED,1987,GB,ACTIVE,2017-11-16 13:40:46.453000,2018-09-20,GB||JE||IM||GG,1,08c968cb-b09a-4780-9365-ae25c05a24b7
4796,0,PASSED,1970,PL,ACTIVE,2018-04-05 19:11:37.580000,2018-05-25,PL,1,7479fa9e-80ab-4dc4-9295-60a68d542c66
4797,0,PASSED,1992,GB,ACTIVE,2018-01-09 20:09:12.110000,2018-05-25,GB||JE||IM||GG,1,8179c0c8-6ddc-40ad-a26d-0e196c8949e7
4798,0,PASSED,1988,ES,ACTIVE,2018-06-20 13:18:19.421000,2018-05-25,ES,1,789bd8cb-3f1d-4560-8b7b-5c201f89f5b7
4799,0,NONE,1992,IE,ACTIVE,2017-01-15 14:56:49.739000,2017-01-16,IE,0,bcba9921-44a6-4f24-85e0-910e8a51e318
4800,0,PASSED,1973,FR,ACTIVE,2018-05-12 09:06:50.213000,2018-09-20,FR,1,c3c72e5a-6657-4686-942b-88a6a4912c98
4801,0,NONE,1981,FR,ACTIVE,2018-05-23 19:16:39.259000,2018-05-25,FR,1,4a2b688b-7972-4544-8aab-3a1a65ab320f
4802,0,PASSED,1983,GB,ACTIVE,2017-12-29 14:14:27.744000,2018-05-25,GB||JE||IM||GG,1,0022f893-47c7-4da0-96df-7ea564bfd50d
4803,0,PASSED,1975,IT,ACTIVE,2018-01-28 11:32:52.252000,2018-03-20,IT,1,db9e156d-7bb2-49c7-91f5-31549e55b2f0
4804,0,NONE,1986,CH,ACTIVE,2018-06-12 13:47:25.534000,2018-05-25,CH,1,37049dd7-dde7-4a43-bfb9-ae051a626011
4805,0,NONE,1969,NL,ACTIVE,2016-08-08 06:39:13.721000,2017-01-16,NL,1,3ee2dda0-8bf2-4e0f-8688-a11a28ffc23a
4806,0,NONE,1993,CA,ACTIVE,2015-07-20 19:00:48.653000,,US||PR||CA,0,99b0b0c1-fa3a-4c5d-90e7-3fcd250c2b2b
4807,0,FAILED,1971,GB,ACTIVE,2017-10-06 10:42:19.215000,2018-01-13,GB||JE||IM||GG,1,515bf950-c56f-45ea-99d1-246a59304a42
4808,0,PASSED,1983,RO,ACTIVE,2018-04-14 19:16:17.638000,2018-09-20,RO,1,dac644b3-e23e-46fe-8451-e7c3d5873c61
4809,0,NONE,1986,DE,ACTIVE,2016-10-17 14:39:26.554000,,DE,1,cc128427-9e0e-4a55-b353-27291a98b0d0
4810,0,PASSED,1996,NO,ACTIVE,2018-02-22 10:39:45.521000,2018-09-20,NO||SJ||BV,1,53042ec1-67ca-44d8-ae8b-6181a0b166db
4811,0,PASSED,1989,GB,ACTIVE,2018-03-09 10:45:05.446000,2018-09-20,GB||JE||IM||GG,1,9d6cf788-b327-4d20-bfbb-f38f253a2e6b
4812,0,NONE,1977,GB,ACTIVE,2018-01-20 22:24:57.875000,2018-01-13,GB||JE||IM||GG,1,3120e800-45b4-4041-988d-b0a8d2b52c4c
4813,0,NONE,1984,GB,ACTIVE,2018-07-30 10:53:18.576000,2018-09-20,GB||JE||IM||GG,1,105b4b58-3525-4078-8b22-fc843085386a
4814,0,PASSED,1969,GB,ACTIVE,2017-07-01 20:55:03.535000,2018-05-25,GB||JE||IM||GG,1,074dc68a-5aad-4c55-b48d-ace7de137b58
4815,0,NONE,1990,IT,ACTIVE,2017-09-19 08:24:16.695000,,IT,1,ee1135f5-07cb-456f-8c00-cbf4a544e7f5
4816,0,NONE,1990,GB,ACTIVE,2017-12-12 23:50:58.368000,2018-03-20,GB||JE||IM||GG,1,c6dc577d-c758-4bec-86d3-6d0de2916033
4817,0,PASSED,1966,GB,ACTIVE,2018-04-10 20:58:59.824000,2018-03-20,GB||JE||IM||GG,1,78af8794-7fdd-4124-a1ab-01516bb215e6
4818,0,NONE,1967,CZ,ACTIVE,2018-05-16 08:39:00.677000,2018-05-25,CZ,1,6d2961e3-8356-4221-a279-3aed847d3537
4819,0,PASSED,1974,LT,ACTIVE,2018-05-04 07:50:37.970000,2018-05-25,LT,1,77d7aadd-7c69-4492-b912-f31cfa2c3fdf
4820,0,PASSED,1993,ES,ACTIVE,2017-03-29 22:34:31.632000,2018-05-25,ES,1,594a500a-338e-4508-960a-3e14e7895ccc
4821,0,NONE,1986,CH,ACTIVE,2017-11-27 10:00:16.321000,2018-01-01,CH,1,4fec78e0-2090-42a0-a607-946df832a9c9
4822,0,PASSED,1996,LT,ACTIVE,2017-09-28 17:26:36.243000,2018-05-25,LT,1,cc8e523a-c2fa-4ce9-96fa-1f959b24a956
4823,0,NONE,1986,FR,ACTIVE,2017-09-27 08:56:37.309000,,FR,1,c85bd462-b5b3-41a1-b837-0472cefe5ffc
4824,0,PASSED,1992,FR,ACTIVE,2018-03-17 15:08:04.657000,2018-03-20,FR,1,a8691f46-9471-4e33-97f4-9a0a6e79c717
4825,0,PASSED,1983,LT,ACTIVE,2017-11-28 12:08:40.171000,2018-09-20,LT,1,e63ce29f-5cff-442f-b8f2-498afd7320d0
4826,0,PASSED,1991,GB,ACTIVE,2017-07-12 11:13:03.038000,2018-09-20,GB||JE||IM||GG,1,9d6c0e5d-878a-49bb-a15e-8a463e057541
4827,0,PASSED,1983,GB,ACTIVE,2017-05-07 22:29:02.495000,2018-05-25,GB||JE||IM||GG,1,c825b301-3f55-4377-b22e-00520a5c1942
4828,0,PASSED,1998,GB,ACTIVE,2017-04-28 12:48:33.601000,,GB||JE||IM||GG,1,4f822e0c-be00-4020-97ab-ec3e17a40436
4829,0,NONE,1988,RO,ACTIVE,2018-07-17 06:09:26.196000,2018-05-25,RO,1,e9965fcc-9bfd-4eab-891b-65118ff18bce
4830,0,NONE,1969,NL,ACTIVE,2016-08-14 07:10:08.393000,,NL,0,142afbd9-72a5-4c64-b699-249289c440bd
4831,0,NONE,1965,PL,ACTIVE,2017-05-19 13:59:28.265000,,PL,1,ba9c1905-e1b5-4c18-be22-b153fa5236fa
4832,0,PASSED,1989,FR,ACTIVE,2018-02-01 10:31:48.648000,2018-09-20,FR,1,9283cf4a-a7db-4015-b4ff-2d354887d697
4833,0,PASSED,1995,GB,ACTIVE,2017-09-13 17:11:55.373000,2018-05-25,GB||JE||IM||GG,1,4b508057-b2a4-4921-afae-23b8d7f666a8
